Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-11-18 12:57:40.982732,64,0.70,59
2025-11-18 12:57:41.938185,63,0.70,59
2025-11-18 12:57:42.959896,62,0.70,59
2025-11-18 12:57:43.406769,62,1.90,59
2025-11-18 12:57:43.978247,62,1.90,59
2025-11-18 12:57:44.999768,62,1.90,59
2025-11-18 12:57:45.957963,61,1.90,59
2025-11-18 12:57:46.979858,61,1.90,59
2025-11-18 12:57:47.938290,60,1.90,59
2025-11-18 12:57:48.959533,60,1.90,59
2025-11-18 12:57:49.980138,60,1.90,59
2025-11-18 12:57:50.939946,60,1.90,59
2025-11-18 12:57:51.959380,60,1.90,59
2025-11-18 12:57:53.099634,60,1.90,59
2025-11-18 12:57:53.938919,60,1.90,59
2025-11-18 12:57:55.020026,60,1.90,59
2025-11-18 12:57:55.978840,60,1.90,59
2025-11-18 12:57:56.939819,58,1.90,59
2025-11-18 12:57:57.959717,57,1.90,59
2025-11-18 12:57:58.980511,56,1.90,59
2025-11-18 12:57:59.938933,55,1.90,59
2025-11-18 12:58:00.960597,55,1.90,59
2025-11-18 12:58:02.039721,54,1.90,59
2025-11-18 12:58:02.940475,54,1.90,59
2025-11-18 12:58:04.018402,54,1.90,59
2025-11-18 12:58:04.979371,54,1.90,59
2025-11-18 12:58:05.938098,54,1.90,59
2025-11-18 12:58:06.959599,54,1.90,59
2025-11-18 12:58:07.978617,55,1.90,59
2025-11-18 12:58:08.939728,55,1.90,59
2025-11-18 12:58:09.959596,55,1.90,59
2025-11-18 12:58:11.037492,55,1.90,59
2025-11-18 12:58:11.937493,56,1.90,59
2025-11-18 12:58:12.959492,56,1.90,59
2025-11-18 12:58:13.978229,56,1.90,59
2025-11-18 12:58:14.743017,56,0.50,59
2025-11-18 12:58:14.937256,56,0.50,59
2025-11-18 12:58:15.957797,56,0.50,59
2025-11-18 12:58:16.977652,56,0.50,59
2025-11-18 12:58:17.939335,57,0.50,59
2025-11-18 12:58:18.957619,57,0.50,59
2025-11-18 12:58:19.978168,57,0.50,59
2025-11-18 12:58:20.939280,57,0.50,59
2025-11-18 12:58:21.958839,56,0.50,59
2025-11-18 12:58:22.980154,56,0.50,59
2025-11-18 12:58:23.939473,55,0.50,59
2025-11-18 12:58:24.958673,55,0.50,59
2025-11-18 12:58:25.978174,55,0.50,59
2025-11-18 12:58:26.939234,55,0.50,59
2025-11-18 12:58:28.021962,55,0.50,59
2025-11-18 12:58:28.980198,55,0.50,59
2025-11-18 12:58:29.938914,54,0.50,59
2025-11-18 12:58:30.957708,55,0.50,59
2025-11-18 12:58:31.918004,55,0.50,59
2025-11-18 12:58:33.060651,55,0.50,59
2025-11-18 12:58:33.959526,55,0.50,59
2025-11-18 12:58:34.919420,55,0.50,59
2025-11-18 12:58:35.939427,56,0.50,59
2025-11-18 12:58:36.958111,56,0.50,59
2025-11-18 12:58:37.920025,57,0.50,59
2025-11-18 12:58:38.941035,57,0.50,59
2025-11-18 12:58:40.018814,57,0.50,59
2025-11-18 12:58:40.919343,57,0.50,59
2025-11-18 12:58:42.060452,57,0.50,59
2025-11-18 12:58:42.959003,57,0.50,59
2025-11-18 12:58:43.977848,57,0.50,59
2025-11-18 12:58:44.940353,57,0.50,59
2025-11-18 12:58:45.959696,57,0.50,59
2025-11-18 12:58:46.978271,58,0.50,59
2025-11-18 12:58:48.000809,59,0.50,59
2025-11-18 12:58:49.018089,60,0.50,59
2025-11-18 12:58:49.979885,60,0.50,59
2025-11-18 12:58:50.940879,60,0.50,59
2025-11-18 12:58:52.017977,60,0.50,59
2025-11-18 12:58:52.979042,60,0.50,59
2025-11-18 12:58:53.938059,60,0.50,59
2025-11-18 12:58:54.957532,60,0.50,59
2025-11-18 12:58:55.917925,60,0.50,59
2025-11-18 12:58:56.938331,60,0.50,59
2025-11-18 12:58:58.018063,60,0.50,59
2025-11-18 12:58:58.917966,60,0.50,59
2025-11-18 12:58:59.939898,60,0.50,59
2025-11-18 12:59:01.018126,60,0.50,59
2025-11-18 12:59:01.918327,60,0.50,59
2025-11-18 12:59:02.939598,59,0.50,59
2025-11-18 12:59:03.958490,59,0.50,59
2025-11-18 12:59:04.917411,59,0.50,59
2025-11-18 12:59:05.937599,58,0.50,59
2025-11-18 12:59:07.017536,58,0.50,59
2025-11-18 12:59:07.919588,58,0.50,59
2025-11-18 12:59:08.939469,59,0.50,59
2025-11-18 12:59:10.077907,59,0.50,59
2025-11-18 12:59:10.906108,59,0.90,59
2025-11-18 12:59:10.916677,60,0.90,59
2025-11-18 12:59:11.938132,61,0.90,59
2025-11-18 12:59:12.957847,60,0.90,59
2025-11-18 12:59:13.917954,59,0.90,59
2025-11-18 12:59:15.066156,61,0.90,59
2025-11-18 12:59:15.958635,62,0.90,59
2025-11-18 12:59:16.918045,63,0.90,59
2025-11-18 12:59:17.940644,64,0.90,59
2025-11-18 12:59:18.960232,64,0.90,59
