Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-06-26 14:21:41.851116,80,1.90,72
2025-06-26 14:21:42.815942,80,1.90,72
2025-06-26 14:21:43.770574,80,1.90,72
2025-06-26 14:21:44.792380,80,1.90,72
2025-06-26 14:21:45.811088,81,1.90,72
2025-06-26 14:21:46.772031,80,1.90,72
2025-06-26 14:21:47.790482,79,1.90,72
2025-06-26 14:21:47.885204,79,1.80,72
2025-06-26 14:21:48.875402,78,1.80,72
2025-06-26 14:21:49.774446,77,1.80,72
2025-06-26 14:21:50.791071,77,1.80,72
2025-06-26 14:21:51.872250,76,1.80,72
2025-06-26 14:21:52.771890,76,1.80,72
2025-06-26 14:21:53.791684,75,1.80,72
2025-06-26 14:21:54.810777,75,1.80,72
2025-06-26 14:21:55.831967,74,1.80,72
2025-06-26 14:21:56.792436,73,1.80,72
2025-06-26 14:21:57.811457,73,1.80,72
2025-06-26 14:21:58.771296,73,1.80,72
2025-06-26 14:21:59.853070,74,1.80,72
2025-06-26 14:22:00.811714,74,1.80,72
2025-06-26 14:22:01.771709,75,1.80,72
2025-06-26 14:22:02.851683,75,1.80,72
2025-06-26 14:22:03.813141,75,1.80,72
2025-06-26 14:22:04.832681,75,1.80,72
2025-06-26 14:22:05.792363,75,1.80,72
2025-06-26 14:22:06.811664,75,1.80,72
2025-06-26 14:22:07.773488,75,1.80,72
2025-06-26 14:22:08.790941,75,1.80,72
2025-06-26 14:22:09.819794,74,1.80,72
2025-06-26 14:22:10.773842,74,1.80,72
2025-06-26 14:22:11.851711,74,1.80,72
2025-06-26 14:22:12.811031,75,1.80,72
2025-06-26 14:22:13.774479,75,1.80,72
2025-06-26 14:22:14.794187,76,1.80,72
2025-06-26 14:22:15.811132,76,1.80,72
